player_id,player_name,minutes_played,mean_goals_per_90,std_goals_per_90,ci_lower,ci_upper
2625.0,"Patryk Rachwal,18",7740,1.0286317810730572,1e-05,,
2752.0,Diego Mainz,7110,0.849903206955054,0.040386866846705255,0.7627436619923178,0.9199479923679298
2768.0,Jose Dorado,6210,1.497116920405578,1e-05,,
2770.0,Ignacio Gonzalez,900,1.659108243831216,1e-05,,
2790.0,Alberto Rey,4500,1.1122403718897524,1e-05,,
2802.0,Pablo Hernandez,12690,1.505791472757997,1e-05,,
2805.0,Ruben Perez,11790,1.026399516978537,1e-05,,
2862.0,Vicente Sanchez,1530,1.6187551684153674,1e-05,,
2973.0,Ugur Inceman,1440,1.24005264906374,1e-05,,
2983.0,Jorge Molina,6390,1.0781837555257636,1e-05,,
2984.0,Sergio Aragones,3420,1.038969497498782,1e-05,,
3140.0,Alexandre Hauw,3150,0.6510377796167116,0.08149251885949242,0.4839375200448066,0.8009071538364458
3204.0,Marat Izmailov,3150,1.5845003143926075,1e-05,,
3263.0,Kelly Berville,1350,1.0311190809214923,1e-05,,
3316.0,Oscar Sanchez,540,0.6225548191058689,0.21237816499072706,0.18351811584990393,0.956580321015549
3329.0,Vincent Euvrard,7650,0.9809045477323088,0.014914109180325675,0.9426381009274634,0.9984337997555273
3441.0,Aleksander Radosavljevic,6660,1.324209588127029,1e-05,,
3517.0,Alexandr Kerzhakov,1530,1.0270270732600122,1e-05,,
3520.0,Andrey Arshavin,6210,2.1369056318848334,1e-05,,
4747.0,Lee Wilkie,3240,1.3043311361116692,1e-05,,
4863.0,Boban Grncarov,2250,0.7161130948932721,0.09163658310455394,0.5212540133596376,0.8757807092460069
4902.0,Iriney,6030,1.0829795922998584,1e-05,,
4939.0,Tim Clancy,8370,1.092216885115153,1e-05,,
4999.0,Sebastian Olszar,3960,0.9149738658837024,0.04243165720406366,0.8153108549958441,0.9780090777034133
5016.0,Ibrahim Sidibe,6030,1.1443201705548185,1e-05,,
5044.0,Jeroen Verhoeven,1350,1.0311190809214923,1e-05,,
5047.0,Wilko de Vogt,900,0.9282644359383374,0.08503165740147058,0.690799452250498,0.9997883003593178
5063.0,Sander Duits,9540,1.195865410023714,1e-05,,
5192.0,Manuel Silas,4590,1.2115655206108944,1e-05,,
5202.0,Remy Gomis,14670,1.033565435277147,1e-05,,
5217.0,Laurent Batlles,9180,0.8943323066456985,0.030556916624771842,0.8274831446172377,0.9463400879854238
5223.0,Raffaele Rubino,540,0.6225548191058689,0.21237816499072706,0.18351811584990393,0.956580321015549
5233.0,Iban Javier Cuadrado,1620,1.333817233281885,1e-05,,
5243.0,Julio Alvarez,3420,1.453223268359258,1e-05,,
5247.0,Perez Richi,1440,0.8881800515479438,0.08080718752316153,0.6872407628717244,0.9901039530012645
5272.0,Gary Coulibaly,2430,1.333644478289766,1e-05,,
5362.0,"Ifet Taljevic,23",2160,1.2436357163145197,1e-05,,
5468.0,Freddy Mombongo-Dues,540,0.8601020869406096,0.15197590585387466,0.449667811583148,0.9995412414776135
5610.0,Yann Jouffre,12330,1.2692933751340887,1e-05,,
5631.0,Jeremy Blayac,1170,0.23379435208874533,0.12112600410043346,0.04813329178858282,0.5079933094489845
5662.0,Dimitri Bulykin,4050,2.0278035994667194,1e-05,,
5686.0,Gerry Koning,2250,1.6209076597205243,1e-05,,
5687.0,Rowin van Zaanen,1710,0.7914589426621264,0.09520477315565083,0.5773207535827498,0.9420996582404649
5693.0,Kees Kwakman,10620,1.227270838667715,1e-05,,
5703.0,Otman Bakkal,6570,2.0028280543870993,1e-05,,
5710.0,Diederik Boer,4590,1.4147775365003583,1e-05,,
6771.0,Oliver Vinamont,1980,1.0698216286530873,1e-05,,
6798.0,Roel van Hemert,720,0.5830826880192099,0.1836249911149856,0.21448322199741282,0.901855960614029
6800.0,Jonas Ivens,8280,1.5366504881435898,1e-05,,
6803.0,Brecht Verbrugghe,1170,0.8582541668492712,0.0998184493254847,0.6132851349061845,0.9871255354711053
6853.0,Fabian Vargas,1530,0.8955319410032666,0.07597049717654467,0.7060537063132739,0.9908123489298912
6864.0,Santiago Acasiete,5490,1.108277437836922,1e-05,,
6911.0,Fabian Canobbio,3420,1.038969497498782,1e-05,,
7226.0,Roni Porokara,1080,1.4320477914773886,1e-05,,
7284.0,Kasper Haemaelaeinen,7290,1.6616750344833604,1e-05,,
7334.0,Anssi Jaakkola,1080,1.4320477914773886,1e-05,,
7604.0,Tom van Hyfte,2970,0.9811300059928612,0.023974849950668634,0.913659861275653,0.9999483595531953
7616.0,Kristian Nushi,8730,1.224883346474689,1e-05,,
7621.0,Anthony Favre,3960,0.9860475958043061,0.017843617133661553,0.9358348544547742,0.9999620746263167
7627.0,Thierno Bah,4950,1.0828998156177934,1e-05,,
7628.0,Tibert Pont,1890,1.021399272836377,1e-05,,
7663.0,Jerome Schneider,2880,0.9474034088372576,0.039957798596927566,0.845876409251472,0.9955690990891963
7681.0,Josip Colina,4410,1.4535313417338631,1e-05,,
7683.0,Alessandro Iandoli,5130,1.0074456744167053,1e-05,,
8777.0,Michele Polverino,2520,0.9012225332055602,0.057198307488696185,0.76407890445306,0.9817387982829168
8784.0,Stefan Nater,7830,1.2278035949716273,1e-05,,
8800.0,Thomas Reinmann,10350,1.4452893920663588,1e-05,,
8837.0,Angelo Raso,3870,1.2526365460607853,1e-05,,
8840.0,Cristian Florin Ianu,5400,1.6942327714032421,1e-05,,
8881.0,Marco Padalino,3420,1.3151386780724326,1e-05,,
8893.0,Antoine Rey,2790,1.3221901311050397,1e-05,,
