player_id,player_name,minutes_played,mean_goals_per_90,std_goals_per_90,ci_lower,ci_upper
4747.0,Lee Wilkie,3240,1.3011049723756904,1e-05,,
4939.0,Tim Clancy,8370,1.0954935622317596,1e-05,,
8922.0,Nikica Jelavic,3150,2.1619318181818183,1e-05,,
8925.0,Ryan Thomson,990,0.6339285714285714,0.13791870311328694,0.34759083529363094,0.8751723356079469
10984.0,Maros Klimpl,1440,1.2407407407407407,1e-05,,
12431.0,Jure Travner,3150,0.8551136363636364,0.05850209073767723,0.7232958268321033,0.9490367894131377
12985.0,Christos Karypidis,3060,1.1140350877192982,1e-05,,
13476.0,Dawid Kucharski,630,1.263888888888889,1e-05,,
13917.0,Liam Kelly,8460,1.3174097664543525,1e-05,,
14039.0,Paul Dixon,14400,1.367665418227216,1e-05,,
17319.0,Kenny Deuchar,2520,1.4574468085106382,1e-05,,
17343.0,David Barron,5310,0.9307432432432432,0.03272259787921775,0.8542769283519168,0.9800589815343108
17361.0,Iain Davidson,3780,0.9502369668246445,0.0330847234890353,0.8681931964424396,0.9932787796993499
17391.0,Andy Jackson,900,0.9901960784313726,0.02944092858484301,0.9037046116080713,1.0
17480.0,Martin Canning,10170,0.9019434628975266,0.027828825760430855,0.8411062839181638,0.9493880215294195
17525.0,Jim McAlister,7830,0.9185779816513762,0.02912022021480881,0.8531354274571088,0.9659759181452895
17528.0,Chris Millar,17190,1.1406903765690377,1e-05,,
17568.0,Gavin Skelton,4500,0.8187250996015936,0.05383973448534298,0.702155744774118,0.911323071968499
17600.0,Darren McGregor,7200,0.9987531172069826,0.003916191091355728,0.9877976860877151,1.0
17606.0,Liam Buchanan,990,1.1696428571428572,1e-05,,
17620.0,Stuart Kettlewell,3690,1.0946601941747574,1e-05,,
17711.0,Gareth Wardlaw,1350,0.993421052631579,0.020085718807067377,0.9354505671482912,1.0
17749.0,Iain Vigurs,10170,1.387809187279152,1e-05,,
17887.0,Matt Done,540,1.1451612903225807,1e-05,,
19696.0,Zhi Zheng,540,2.112903225806452,1e-05,,
21914.0,Chris Robertson,1890,1.6084905660377358,1e-05,,
22444.0,Garry Wood,900,1.1862745098039216,1e-05,,
22928.0,Glenn Loovens,4770,1.9755639097744362,1e-05,,
22929.0,Joe Ledley,8640,2.433471933471934,1e-05,,
22952.0,Isaac Osbourne,6030,1.0133928571428572,1e-05,,
22969.0,Michael Higdon,13230,1.237092391304348,1e-05,,
22994.0,Tom Soares,810,1.0978260869565217,1e-05,,
23007.0,Andrew Davies,2790,1.4775641025641024,1e-05,,
23081.0,Alan Maybury,6840,0.9461942257217848,0.025680054389090476,0.8859297790403854,0.9846277704833513
23083.0,Stephen Hughes,5490,1.1290849673202614,1e-05,,
23104.0,Rowan Vine,2880,1.12111801242236,1e-05,,
23117.0,John Sutton,16200,1.2158712541620422,1e-05,,
23127.0,Jody Morris,7560,1.141330166270784,1e-05,,
23151.0,Frazer Wright,16560,1.0808903365906624,1e-05,,
23182.0,Omar Daley,1170,1.2954545454545454,1e-05,,
23186.0,Callum Davidson,4140,1.170995670995671,1e-05,,
23187.0,Youl Mawene,1620,1.2142857142857142,1e-05,,
23249.0,"Lee Bullen,29",2610,0.9965753424657534,0.01063065861008132,0.9664462803076054,1.0
23254.0,Burton O'Brien,4770,0.8665413533834586,0.046192169641174965,0.7640612489439209,0.9430775929034967
23310.0,Michael Duberry,4410,0.9573170731707317,0.028530089863521808,0.8864156325562929,0.9942634650120508
23317.0,David Templeton,4860,1.2195571955719557,1e-05,,
23335.0,Jackie McNamara,3510,0.9209183673469388,0.04256330609364808,0.8196498550349263,0.9823266370718433
23412.0,Lewis Guy,1170,1.5984848484848484,1e-05,,
23415.0,Paul Heffernan,5490,1.1290849673202614,1e-05,,
23446.0,Jack Ross,5940,0.9078549848942598,0.035282514406864224,0.8280487604355318,0.9645249075791771
23507.0,Michael Nelson,6120,1.1598240469208212,1e-05,,
23512.0,Jon Daly,10800,1.5399334442595676,1e-05,,
23574.0,Kris Commons,10800,2.3801996672212975,1e-05,,
23660.0,Jim Goodwin,13410,0.9457104557640751,0.018488523381315267,0.9042274271308163,0.9759611966243724
23692.0,Calvin Zola Makongo,990,1.7053571428571428,1e-05,,
23697.0,Carl Tremarco,5130,1.312937062937063,1e-05,,
23720.0,William Haining,1530,0.8197674418604651,0.09010030525433224,0.6129525641558222,0.9571533956906275
23728.0,Chris Porter,1530,1.0523255813953487,1e-05,,
23729.0,Chris Swailes,1980,0.7252252252252251,0.09267890386051449,0.5269594691707338,0.8851706476848306
23740.0,Scott Vernon,9540,1.0178907721280603,1e-05,,
23755.0,Joe Cardle,2970,0.9969879518072289,0.009370502053079613,0.9704950725139101,1.0
23765.0,Patrick Cregg,6840,1.0118110236220472,1e-05,,
23792.0,Steven Davis,12600,2.1547788873038516,1e-05,,
23823.0,Daniel Fox,1260,2.3309859154929575,1e-05,,
23839.0,Sone Aluko,8010,1.3688340807174888,1e-05,,
23864.0,Cleveland Taylor,630,0.17158834510605717,0.12876958563028432,0.010506994603896539,0.48811250593988587
23869.0,Jerel Ifil,3420,0.8926701570680629,0.04943820812030409,0.7784172302425201,0.9684872460735126
23891.0,Owain Tudor Jones,3870,1.3217592592592593,1e-05,,
23927.0,El Hadji Diouf,540,2.112903225806452,1e-05,,
23930.0,Jaroslaw Fojut,3240,1.522099447513812,1e-05,,
23936.0,Ricardo Vaz Te,630,0.7083333333333334,0.15872864643104592,0.3571152185587333,0.9524167215348235
